episode_id,failure_mode,service,elapsed_s,timestamp,p50_latency_ms,p99_latency_ms,heap_mb,gc_pause_ms,error_rate,cache_miss_rate,db_p99_ms,cpu_pct
ep_00000_LS,LATENCY_SPIKE,payment-service,176,1700218296,103.0,84.4,511.3,3.61,0.0081,0.01,16.9,40.5
ep_00000_LS,LATENCY_SPIKE,payment-service,178,1700220296,79.1,97.0,531.0,15.26,0.0107,0.0615,19.4,34.6
ep_00000_LS,LATENCY_SPIKE,payment-service,180,1700222296,90.0,88.7,559.0,12.34,0.0046,0.0683,24.0,37.0
ep_00000_LS,LATENCY_SPIKE,payment-service,182,1700224296,84.5,100.9,566.0,11.06,0.0091,0.0587,13.8,32.7
ep_00000_LS,LATENCY_SPIKE,payment-service,184,1700226296,97.4,92.5,470.2,2.0,0.001,0.0375,18.0,28.9
ep_00000_LS,LATENCY_SPIKE,payment-service,186,1700228296,89.5,105.7,481.9,15.62,0.0091,0.01,19.6,37.9
ep_00000_LS,LATENCY_SPIKE,payment-service,188,1700230296,95.3,94.6,503.1,14.25,0.0134,0.0202,27.0,32.6
ep_00000_LS,LATENCY_SPIKE,payment-service,190,1700232296,102.6,102.8,508.6,15.7,0.0187,0.01,21.4,28.4
ep_00000_LS,LATENCY_SPIKE,payment-service,192,1700234296,91.5,67.8,521.4,15.86,0.0177,0.01,20.1,34.5
ep_00000_LS,LATENCY_SPIKE,payment-service,194,1700236296,85.5,89.4,512.2,2.58,0.013,0.12,32.6,33.2
ep_00000_LS,LATENCY_SPIKE,payment-service,196,1700238296,86.3,71.7,526.8,13.0,0.0138,0.01,17.0,38.5
ep_00000_LS,LATENCY_SPIKE,payment-service,198,1700240296,81.0,106.0,496.5,21.39,0.0012,0.0373,13.3,39.8
ep_00000_LS,LATENCY_SPIKE,payment-service,200,1700242296,84.0,106.4,508.7,3.14,0.0017,0.01,24.2,34.5
ep_00000_LS,LATENCY_SPIKE,payment-service,202,1700244296,101.3,89.7,531.1,3.19,0.0123,0.048,18.2,34.7
ep_00000_LS,LATENCY_SPIKE,payment-service,204,1700246296,96.7,101.5,528.8,2.21,0.0013,0.0338,11.9,28.8
ep_00000_LS,LATENCY_SPIKE,payment-service,206,1700248296,90.7,86.6,536.6,11.56,0.0027,0.0721,26.9,28.7
ep_00000_LS,LATENCY_SPIKE,payment-service,208,1700250296,97.2,76.2,534.5,2.98,0.0016,0.01,24.4,29.0
ep_00000_LS,LATENCY_SPIKE,payment-service,210,1700252296,88.4,64.2,552.4,7.59,0.0191,0.0289,28.2,37.6
ep_00000_LS,LATENCY_SPIKE,payment-service,212,1700254296,80.8,97.4,502.5,4.1,0.0148,0.01,35.4,37.6
ep_00000_LS,LATENCY_SPIKE,payment-service,214,1700256296,93.5,100.8,516.7,9.19,0.0159,0.0538,23.9,36.0
ep_00000_LS,LATENCY_SPIKE,payment-service,216,1700258296,92.8,76.2,511.8,2.0,0.0019,0.0549,20.8,28.3
ep_00000_LS,LATENCY_SPIKE,payment-service,218,1700260296,83.2,81.8,506.5,11.59,0.0073,0.0928,18.1,29.6
ep_00000_LS,LATENCY_SPIKE,payment-service,220,1700262296,84.8,81.0,503.0,24.69,0.0059,0.0488,16.3,34.0
ep_00000_LS,LATENCY_SPIKE,payment-service,222,1700264296,92.8,94.8,538.3,6.19,0.0062,0.0502,16.0,34.1
ep_00000_LS,LATENCY_SPIKE,payment-service,224,1700266296,95.1,100.1,515.0,7.53,0.0084,0.0521,24.6,25.6
ep_00000_LS,LATENCY_SPIKE,payment-service,226,1700268296,91.9,115.6,470.7,2.14,0.0047,0.0166,16.0,30.5
ep_00000_LS,LATENCY_SPIKE,payment-service,228,1700270296,105.7,101.1,517.7,2.0,0.0068,0.12,22.4,31.9
ep_00000_LS,LATENCY_SPIKE,payment-service,230,1700272296,80.1,107.3,567.3,2.0,0.0072,0.01,12.3,27.8
ep_00000_LS,LATENCY_SPIKE,payment-service,232,1700274296,82.5,114.9,501.9,5.23,0.0119,0.0949,12.7,44.2
ep_00000_LS,LATENCY_SPIKE,payment-service,234,1700276296,78.4,93.0,515.6,4.19,0.0138,0.0173,17.9,34.8
ep_00000_LS,LATENCY_SPIKE,payment-service,236,1700278296,98.2,103.0,503.0,2.0,0.0002,0.0204,18.5,34.2
ep_00000_LS,LATENCY_SPIKE,payment-service,238,1700280296,87.9,100.2,533.5,20.65,0.0058,0.12,16.0,34.6
ep_00001_LS,LATENCY_SPIKE,order-service,0,1700000928,82.2,107.2,511.6,7.3,0.0078,0.0807,22.8,29.8
ep_00001_LS,LATENCY_SPIKE,order-service,2,1700002928,88.5,106.2,544.4,9.08,0.0103,0.0473,20.5,34.7
ep_00001_LS,LATENCY_SPIKE,order-service,4,1700004928,88.5,103.7,480.5,5.39,0.0119,0.0982,18.9,26.5
ep_00001_LS,LATENCY_SPIKE,order-service,6,1700006928,85.7,107.5,520.4,8.88,0.007,0.0206,37.6,35.0
ep_00001_LS,LATENCY_SPIKE,order-service,8,1700008928,90.7,85.3,479.6,2.73,0.0185,0.0678,11.6,29.7
ep_00001_LS,LATENCY_SPIKE,order-service,10,1700010928,83.4,95.2,488.4,12.4,0.0025,0.01,22.8,34.9
ep_00001_LS,LATENCY_SPIKE,order-service,12,1700012928,108.9,96.5,525.8,29.25,0.0138,0.0831,31.8,31.2
ep_00001_LS,LATENCY_SPIKE,order-service,14,1700014928,91.1,112.9,514.7,3.1,0.0047,0.024,19.3,27.2
ep_00001_LS,LATENCY_SPIKE,order-service,16,1700016928,87.1,105.6,501.9,2.0,0.0038,0.01,13.4,38.9
ep_00001_LS,LATENCY_SPIKE,order-service,18,1700018928,96.6,87.9,509.0,32.49,0.0054,0.0279,15.8,31.4
ep_00001_LS,LATENCY_SPIKE,order-service,20,1700020928,99.9,101.8,479.2,40.0,0.0207,0.0282,14.9,28.3
ep_00001_LS,LATENCY_SPIKE,order-service,22,1700022928,91.6,103.3,514.4,9.88,0.0061,0.0608,16.3,36.2
ep_00001_LS,LATENCY_SPIKE,order-service,24,1700024928,91.5,400.6,527.3,370.06,0.0438,0.0148,18.8,36.1
ep_00001_LS,LATENCY_SPIKE,order-service,26,1700026928,78.4,99.2,469.9,11.37,0.0051,0.0152,14.0,34.0
ep_00001_LS,LATENCY_SPIKE,order-service,28,1700028928,93.6,90.9,511.8,3.39,0.0041,0.0171,27.4,33.1
ep_00001_LS,LATENCY_SPIKE,order-service,30,1700030928,103.1,92.5,463.7,2.0,0.0082,0.0762,17.4,43.8
ep_00001_LS,LATENCY_SPIKE,order-service,32,1700032928,90.1,114.7,475.3,2.0,0.0037,0.01,21.7,37.3
ep_00001_LS,LATENCY_SPIKE,order-service,34,1700034928,94.2,107.1,517.3,2.93,0.0143,0.0129,20.3,30.9
ep_00001_LS,LATENCY_SPIKE,order-service,36,1700036928,104.8,91.4,484.6,3.92,0.0162,0.0318,13.2,38.4
ep_00001_LS,LATENCY_SPIKE,order-service,38,1700038928,94.2,92.3,510.9,2.78,0.011,0.1126,18.5,27.9
ep_00001_LS,LATENCY_SPIKE,order-service,40,1700040928,98.4,92.6,547.7,40.0,0.0066,0.01,23.3,31.3
ep_00001_LS,LATENCY_SPIKE,order-service,42,1700042928,86.9,100.8,531.9,18.02,0.003,0.12,18.0,33.7
ep_00001_LS,LATENCY_SPIKE,order-service,44,1700044928,88.7,99.8,501.4,29.71,0.0045,0.023,24.6,32.9
ep_00001_LS,LATENCY_SPIKE,order-service,46,1700046928,98.7,106.6,511.3,2.55,0.0029,0.0233,18.6,33.3
ep_00001_LS,LATENCY_SPIKE,order-service,48,1700048928,89.3,99.1,514.8,8.75,0.0023,0.0765,15.0,32.1
ep_00001_LS,LATENCY_SPIKE,order-service,50,1700050928,88.2,88.7,475.4,7.47,0.0192,0.12,33.3,26.4
ep_00001_LS,LATENCY_SPIKE,order-service,52,1700052928,84.0,99.0,509.5,16.56,0.002,0.0142,13.4,43.0
ep_00001_LS,LATENCY_SPIKE,order-service,54,1700054928,84.6,90.5,500.8,24.67,0.0016,0.0543,16.3,44.8
ep_00001_LS,LATENCY_SPIKE,order-service,56,1700056928,96.4,95.7,501.9,11.14,0.0018,0.0827,21.0,37.3
ep_00001_LS,LATENCY_SPIKE,order-service,58,1700058928,76.3,78.5,526.6,9.32,0.0057,0.01,14.4,41.0
ep_00001_LS,LATENCY_SPIKE,order-service,60,1700060928,98.4,106.9,496.7,11.67,0.0088,0.069,15.1,35.6
ep_00001_LS,LATENCY_SPIKE,order-service,62,1700062928,83.7,82.1,524.4,30.69,0.015,0.0326,21.8,43.6
ep_00001_LS,LATENCY_SPIKE,order-service,64,1700064928,98.3,97.5,507.2,7.22,0.0208,0.023,24.8,32.4
ep_00001_LS,LATENCY_SPIKE,order-service,66,1700066928,87.4,90.4,522.4,9.88,0.0052,0.0427,33.7,40.8
ep_00001_LS,LATENCY_SPIKE,order-service,68,1700068928,90.4,99.2,534.5,4.4,0.0028,0.0617,11.6,41.9
ep_00001_LS,LATENCY_SPIKE,order-service,70,1700070928,95.8,101.7,506.9,2.85,0.0088,0.0307,15.7,31.8
ep_00001_LS,LATENCY_SPIKE,order-service,72,1700072928,98.4,83.2,471.5,9.8,0.0091,0.0336,13.0,35.3
ep_00001_LS,LATENCY_SPIKE,order-service,74,1700074928,82.9,109.3,546.5,9.94,0.0077,0.0678,18.8,24.4
ep_00001_LS,LATENCY_SPIKE,order-service,76,1700076928,82.4,82.1,532.6,40.0,0.0117,0.0116,21.2,38.7
ep_00001_LS,LATENCY_SPIKE,order-service,78,1700078928,71.4,103.1,500.6,2.65,0.0047,0.01,18.0,40.0
ep_00001_LS,LATENCY_SPIKE,order-service,80,1700080928,88.7,100.2,482.4,13.59,0.0086,0.0108,15.6,32.7
ep_00001_LS,LATENCY_SPIKE,order-service,82,1700082928,83.6,88.2,521.9,37.18,0.0101,0.0436,18.0,41.4
ep_00001_LS,LATENCY_SPIKE,order-service,84,1700084928,89.1,99.3,529.3,11.04,0.0062,0.01,15.2,39.9
ep_00001_LS,LATENCY_SPIKE,order-service,86,1700086928,97.5,105.9,517.8,7.29,0.0019,0.01,13.0,32.1
ep_00001_LS,LATENCY_SPIKE,order-service,88,1700088928,104.2,84.9,574.5,2.0,0.0148,0.078,30.4,35.1
ep_00001_LS,LATENCY_SPIKE,order-service,90,1700090928,96.6,92.4,465.6,30.73,0.0182,0.0348,26.8,39.2
ep_00001_LS,LATENCY_SPIKE,order-service,92,1700092928,104.7,90.5,500.3,16.87,0.0182,0.0588,20.7,35.1
ep_00001_LS,LATENCY_SPIKE,order-service,94,1700094928,90.1,114.9,531.3,7.74,0.0132,0.0198,29.2,34.6
ep_00001_LS,LATENCY_SPIKE,order-service,96,1700096928,94.2,104.9,526.4,9.72,0.008,0.0568,28.2,42.6
ep_00001_LS,LATENCY_SPIKE,order-service,98,1700098928,92.7,105.1,510.7,40.0,0.0123,0.0395,28.4,35.9
ep_00001_LS,LATENCY_SPIKE,order-service,100,1700100928,89.0,96.9,492.7,8.51,0.0035,0.0353,34.4,30.9
ep_00001_LS,LATENCY_SPIKE,order-service,102,1700102928,88.2,83.0,515.0,40.0,0.0069,0.12,12.8,27.7
ep_00001_LS,LATENCY_SPIKE,order-service,104,1700104928,103.3,82.5,505.2,14.22,0.0048,0.0395,22.4,25.6
ep_00001_LS,LATENCY_SPIKE,order-service,106,1700106928,95.5,101.4,530.4,2.0,0.0217,0.12,18.9,38.3
ep_00001_LS,LATENCY_SPIKE,order-service,108,1700108928,69.7,105.2,522.0,29.69,0.0062,0.0378,20.5,42.2
ep_00001_LS,LATENCY_SPIKE,order-service,110,1700110928,99.0,84.7,487.3,5.76,0.0089,0.0258,18.0,33.1
ep_00001_LS,LATENCY_SPIKE,order-service,112,1700112928,107.3,93.6,515.1,22.86,0.0323,0.01,36.6,36.2
ep_00001_LS,LATENCY_SPIKE,order-service,114,1700114928,82.6,84.1,533.2,15.18,0.006,0.01,16.2,30.8
ep_00001_LS,LATENCY_SPIKE,order-service,116,1700116928,81.0,87.8,507.3,4.44,0.002,0.01,18.6,42.4
ep_00001_LS,LATENCY_SPIKE,order-service,118,1700118928,80.9,97.4,525.9,16.34,0.0107,0.0463,24.9,35.6
ep_00001_LS,LATENCY_SPIKE,order-service,120,1700120928,88.3,81.9,525.4,7.47,0.0153,0.1179,17.4,25.6
ep_00001_LS,LATENCY_SPIKE,order-service,122,1700122928,101.1,88.2,507.3,7.01,0.0061,0.0323,18.6,32.3
ep_00001_LS,LATENCY_SPIKE,order-service,124,1700124928,90.0,87.0,496.5,2.61,0.0128,0.0657,22.5,34.0
ep_00001_LS,LATENCY_SPIKE,order-service,126,1700126928,99.8,93.7,523.4,34.4,0.0037,0.01,24.3,40.6
ep_00001_LS,LATENCY_SPIKE,order-service,128,1700128928,93.2,108.8,503.7,2.52,0.0155,0.0292,23.3,35.2
ep_00001_LS,LATENCY_SPIKE,order-service,130,1700130928,89.5,95.4,519.0,2.0,0.001,0.01,32.4,27.9
ep_00001_LS,LATENCY_SPIKE,order-service,132,1700132928,88.5,68.7,513.0,15.41,0.002,0.0689,36.0,35.5
ep_00001_LS,LATENCY_SPIKE,order-service,134,1700134928,98.3,111.6,464.9,20.33,0.0216,0.0787,15.0,40.2
ep_00001_LS,LATENCY_SPIKE,order-service,136,1700136928,82.2,97.8,548.8,4.47,0.0147,0.01,37.0,44.4
ep_00001_LS,LATENCY_SPIKE,order-service,138,1700138928,86.3,86.2,517.4,5.61,0.0056,0.0205,19.1,38.4
ep_00001_LS,LATENCY_SPIKE,order-service,140,1700140928,90.2,106.1,508.5,2.0,0.0037,0.1061,31.3,40.7
ep_00001_LS,LATENCY_SPIKE,order-service,142,1700142928,101.5,87.6,523.6,12.22,0.0085,0.0644,21.6,38.9
ep_00001_LS,LATENCY_SPIKE,order-service,144,1700144928,92.2,106.1,509.0,2.0,0.0022,0.01,25.3,35.0
ep_00001_LS,LATENCY_SPIKE,order-service,146,1700146928,85.9,99.1,572.6,9.22,0.0033,0.0327,22.0,36.5
ep_00001_LS,LATENCY_SPIKE,order-service,148,1700148928,93.7,105.9,560.4,22.71,0.0154,0.12,29.0,35.9
ep_00001_LS,LATENCY_SPIKE,order-service,150,1700150928,85.7,79.3,503.8,6.35,0.0092,0.0431,16.7,33.1
ep_00001_LS,LATENCY_SPIKE,order-service,152,1700152928,96.3,93.8,523.7,3.71,0.0193,0.01,23.5,39.1
ep_00001_LS,LATENCY_SPIKE,order-service,154,1700154928,93.1,95.5,520.7,2.71,0.0039,0.0854,13.5,33.5
ep_00001_LS,LATENCY_SPIKE,order-service,156,1700156928,93.3,116.3,545.3,4.21,0.006,0.0206,20.7,28.1
ep_00001_LS,LATENCY_SPIKE,order-service,158,1700158928,93.2,89.9,502.7,32.02,0.0018,0.0176,52.4,30.5
ep_00001_LS,LATENCY_SPIKE,order-service,160,1700160928,92.1,81.5,535.3,2.58,0.0081,0.0455,16.0,27.3
ep_00001_LS,LATENCY_SPIKE,order-service,162,1700162928,87.8,92.0,505.7,10.02,0.0081,0.0999,14.2,30.6
ep_00001_LS,LATENCY_SPIKE,order-service,164,1700164928,86.8,89.0,503.2,2.0,0.0093,0.0995,13.1,32.2
ep_00001_LS,LATENCY_SPIKE,order-service,166,1700166928,107.5,101.4,527.3,2.0,0.0073,0.01,18.2,39.9
ep_00001_LS,LATENCY_SPIKE,order-service,168,1700168928,93.9,307.9,472.7,277.26,0.0279,0.0557,14.9,45.8
ep_00001_LS,LATENCY_SPIKE,order-service,170,1700170928,83.5,95.6,468.9,2.0,0.0059,0.0352,18.3,38.4
ep_00001_LS,LATENCY_SPIKE,order-service,172,1700172928,99.3,97.3,536.5,23.35,0.0085,0.0173,26.3,32.5
ep_00001_LS,LATENCY_SPIKE,order-service,174,1700174928,96.4,111.9,500.7,11.94,0.0109,0.01,14.4,34.4
ep_00001_LS,LATENCY_SPIKE,order-service,176,1700176928,77.4,114.0,522.9,40.0,0.0025,0.0216,28.2,42.1
ep_00001_LS,LATENCY_SPIKE,order-service,178,1700178928,93.8,294.6,521.3,195.68,0.0333,0.12,41.0,33.2
ep_00001_LS,LATENCY_SPIKE,order-service,180,1700180928,95.6,97.0,487.1,5.62,0.0063,0.0904,20.3,36.1
ep_00001_LS,LATENCY_SPIKE,order-service,182,1700182928,92.2,92.9,479.1,2.0,0.0043,0.0909,18.1,30.1
ep_00001_LS,LATENCY_SPIKE,order-service,184,1700184928,98.6,85.5,507.8,5.72,0.0028,0.0149,23.5,33.6
ep_00001_LS,LATENCY_SPIKE,order-service,186,1700186928,84.7,83.1,489.1,24.37,0.0034,0.0335,16.0,34.6
ep_00001_LS,LATENCY_SPIKE,order-service,188,1700188928,79.0,99.5,494.9,2.89,0.0039,0.0768,16.7,37.5
ep_00001_LS,LATENCY_SPIKE,order-service,190,1700190928,81.8,96.8,516.5,37.12,0.0171,0.0783,14.6,35.5
ep_00001_LS,LATENCY_SPIKE,order-service,192,1700192928,96.0,263.1,478.4,195.64,0.0307,0.0176,21.7,36.8
ep_00001_LS,LATENCY_SPIKE,order-service,194,1700194928,94.1,107.5,503.8,4.89,0.0072,0.0979,13.8,40.7
ep_00001_LS,LATENCY_SPIKE,order-service,196,1700196928,106.6,89.3,526.1,40.0,0.0042,0.0107,23.9,31.4
ep_00001_LS,LATENCY_SPIKE,order-service,198,1700198928,75.7,79.5,487.5,12.78,0.0035,0.075,18.5,40.8
ep_00001_LS,LATENCY_SPIKE,order-service,200,1700200928,91.0,97.8,522.2,2.0,0.0439,0.0767,14.4,33.8
ep_00001_LS,LATENCY_SPIKE,order-service,202,1700202928,98.2,103.1,519.5,40.0,0.0071,0.0679,15.7,35.9
ep_00001_LS,LATENCY_SPIKE,order-service,204,1700204928,95.8,89.0,511.2,4.31,0.0109,0.01,23.9,44.2
ep_00001_LS,LATENCY_SPIKE,order-service,206,1700206928,83.6,102.9,537.7,39.56,0.0159,0.0345,17.0,34.9
ep_00001_LS,LATENCY_SPIKE,order-service,208,1700208928,81.2,96.0,523.6,3.73,0.0036,0.01,16.1,30.5
ep_00001_LS,LATENCY_SPIKE,order-service,210,1700210928,86.4,106.5,521.5,26.71,0.0078,0.0446,23.8,31.8
ep_00001_LS,LATENCY_SPIKE,order-service,212,1700212928,82.1,99.5,514.2,2.0,0.0366,0.01,15.3,36.1
ep_00001_LS,LATENCY_SPIKE,order-service,214,1700214928,76.1,101.4,479.0,2.71,0.0032,0.0789,27.1,43.8
ep_00001_LS,LATENCY_SPIKE,order-service,216,1700216928,90.8,94.4,487.8,9.8,0.0087,0.0275,23.9,28.6
ep_00001_LS,LATENCY_SPIKE,order-service,218,1700218928,92.3,397.6,520.5,378.86,0.0325,0.0592,14.2,35.5
ep_00001_LS,LATENCY_SPIKE,order-service,220,1700220928,99.3,96.8,498.6,10.93,0.0171,0.12,15.7,33.2
ep_00001_LS,LATENCY_SPIKE,order-service,222,1700222928,78.6,82.8,490.9,30.85,0.0061,0.12,20.3,37.4
ep_00001_LS,LATENCY_SPIKE,order-service,224,1700224928,86.8,87.7,515.6,35.95,0.0304,0.0151,18.7,34.6
ep_00001_LS,LATENCY_SPIKE,order-service,226,1700226928,95.7,321.3,509.3,249.31,0.024,0.0554,35.3,34.8
ep_00001_LS,LATENCY_SPIKE,order-service,228,1700228928,84.1,113.6,541.0,12.67,0.0042,0.12,14.4,38.2
ep_00001_LS,LATENCY_SPIKE,order-service,230,1700230928,94.5,88.4,522.5,10.32,0.0069,0.01,16.5,27.1
ep_00001_LS,LATENCY_SPIKE,order-service,232,1700232928,84.9,90.9,473.7,9.93,0.0042,0.1103,16.8,36.4
ep_00001_LS,LATENCY_SPIKE,order-service,234,1700234928,92.0,112.2,561.5,7.94,0.0226,0.0256,12.3,38.7
ep_00001_LS,LATENCY_SPIKE,order-service,236,1700236928,82.8,96.8,489.7,2.0,0.0151,0.0142,15.8,35.0
ep_00001_LS,LATENCY_SPIKE,order-service,238,1700238928,95.1,93.6,492.2,17.5,0.0043,0.0363,14.3,31.7
ep_00002_LS,LATENCY_SPIKE,order-service,0,1700090870,95.2,78.5,513.1,16.51,0.0097,0.01,16.9,41.4
ep_00002_LS,LATENCY_SPIKE,order-service,2,1700092870,87.7,321.2,537.5,216.53,0.0193,0.0213,43.2,34.9
ep_00002_LS,LATENCY_SPIKE,order-service,4,1700094870,82.1,94.3,518.5,8.87,0.0217,0.0631,18.5,49.1
ep_00002_LS,LATENCY_SPIKE,order-service,6,1700096870,93.8,103.4,537.1,2.0,0.0007,0.0253,13.3,32.5
ep_00002_LS,LATENCY_SPIKE,order-service,8,1700098870,81.1,90.7,515.1,2.0,0.0022,0.074,16.3,40.4
ep_00002_LS,LATENCY_SPIKE,order-service,10,1700100870,97.1,96.6,516.1,2.14,0.012,0.01,17.9,26.5
ep_00002_LS,LATENCY_SPIKE,order-service,12,1700102870,78.6,79.6,552.3,17.23,0.0066,0.01,27.8,39.4
ep_00002_LS,LATENCY_SPIKE,order-service,14,1700104870,86.4,91.5,495.1,5.77,0.0187,0.0614,15.8,35.4
ep_00002_LS,LATENCY_SPIKE,order-service,16,1700106870,84.8,280.5,558.5,235.39,0.0252,0.0378,17.8,36.6
ep_00002_LS,LATENCY_SPIKE,order-service,18,1700108870,87.8,92.2,508.7,8.41,0.0056,0.0163,11.9,47.1
ep_00002_LS,LATENCY_SPIKE,order-service,20,1700110870,94.2,102.5,529.5,29.12,0.0268,0.0366,24.0,36.0
ep_00002_LS,LATENCY_SPIKE,order-service,22,1700112870,78.1,100.7,522.7,10.62,0.0078,0.0776,18.1,37.1
ep_00002_LS,LATENCY_SPIKE,order-service,24,1700114870,91.3,95.2,518.7,2.0,0.0096,0.01,25.2,38.2
ep_00002_LS,LATENCY_SPIKE,order-service,26,1700116870,92.4,92.4,486.7,8.11,0.0025,0.0702,17.7,35.5
ep_00002_LS,LATENCY_SPIKE,order-service,28,1700118870,87.5,81.0,509.4,27.11,0.0097,0.0947,16.6,39.2
ep_00002_LS,LATENCY_SPIKE,order-service,30,1700120870,80.9,68.4,512.6,7.63,0.0086,0.0188,25.1,36.5
ep_00002_LS,LATENCY_SPIKE,order-service,32,1700122870,80.2,123.2,521.2,24.56,0.0051,0.1061,18.9,39.3
ep_00002_LS,LATENCY_SPIKE,order-service,34,1700124870,89.5,84.4,523.4,23.35,0.0068,0.0823,44.0,36.6
ep_00002_LS,LATENCY_SPIKE,order-service,36,1700126870,86.3,93.2,452.5,19.55,0.0073,0.12,12.6,35.3
ep_00002_LS,LATENCY_SPIKE,order-service,38,1700128870,85.3,73.5,500.6,9.2,0.01,0.12,18.0,45.7
ep_00002_LS,LATENCY_SPIKE,order-service,40,1700130870,95.8,92.7,503.7,9.57,0.0069,0.0491,22.6,28.7
ep_00002_LS,LATENCY_SPIKE,order-service,42,1700132870,91.3,81.9,496.5,21.32,0.0093,0.0145,14.1,34.9
ep_00002_LS,LATENCY_SPIKE,order-service,44,1700134870,87.2,77.9,502.3,26.86,0.0135,0.1034,20.6,36.4
ep_00002_LS,LATENCY_SPIKE,order-service,46,1700136870,90.0,295.5,512.9,224.27,0.0441,0.032,13.2,35.5
ep_00002_LS,LATENCY_SPIKE,order-service,48,1700138870,85.5,90.9,510.9,2.0,0.0046,0.01,14.3,23.7
ep_00002_LS,LATENCY_SPIKE,order-service,50,1700140870,91.9,95.1,501.5,5.88,0.004,0.0197,21.7,29.5
ep_00002_LS,LATENCY_SPIKE,order-service,52,1700142870,78.2,75.7,487.7,2.73,0.0115,0.0136,13.7,41.6
ep_00002_LS,LATENCY_SPIKE,order-service,54,1700144870,88.3,117.4,520.4,18.54,0.0123,0.01,11.7,30.9
ep_00002_LS,LATENCY_SPIKE,order-service,56,1700146870,82.5,86.7,537.8,6.71,0.0013,0.0244,19.8,33.8
ep_00002_LS,LATENCY_SPIKE,order-service,58,1700148870,88.9,74.5,514.6,14.74,0.0064,0.0125,17.2,32.0
ep_00002_LS,LATENCY_SPIKE,order-service,60,1700150870,85.2,100.4,528.2,13.15,0.0217,0.0266,16.6,35.7
ep_00002_LS,LATENCY_SPIKE,order-service,62,1700152870,83.0,98.5,525.2,2.91,0.0077,0.0298,20.2,30.6
ep_00002_LS,LATENCY_SPIKE,order-service,64,1700154870,98.1,86.0,494.9,3.57,0.0082,0.12,16.8,36.7
ep_00002_LS,LATENCY_SPIKE,order-service,66,1700156870,93.0,73.9,518.7,9.47,0.0046,0.01,20.0,35.3
ep_00002_LS,LATENCY_SPIKE,order-service,68,1700158870,92.9,95.6,477.7,5.9,0.0095,0.0282,21.2,31.4
ep_00002_LS,LATENCY_SPIKE,order-service,70,1700160870,84.6,107.2,514.8,19.83,0.0041,0.0599,30.8,41.1
ep_00002_LS,LATENCY_SPIKE,order-service,72,1700162870,105.4,98.7,525.0,24.64,0.0096,0.096,13.4,37.8
ep_00002_LS,LATENCY_SPIKE,order-service,74,1700164870,74.6,80.8,497.3,12.2,0.0151,0.12,13.7,28.0
ep_00002_LS,LATENCY_SPIKE,order-service,76,1700166870,94.0,98.9,502.8,5.24,0.0062,0.0164,13.7,35.9
ep_00002_LS,LATENCY_SPIKE,order-service,78,1700168870,94.3,85.7,490.2,29.33,0.0046,0.0827,18.9,38.7
ep_00002_LS,LATENCY_SPIKE,order-service,80,1700170870,99.2,359.6,501.4,311.05,0.0187,0.0192,17.6,32.8
ep_00002_LS,LATENCY_SPIKE,order-service,82,1700172870,88.5,88.1,510.0,2.35,0.0198,0.0529,31.0,34.9
ep_00002_LS,LATENCY_SPIKE,order-service,84,1700174870,84.7,95.9,515.6,24.93,0.0103,0.01,19.0,24.3
ep_00002_LS,LATENCY_SPIKE,order-service,86,1700176870,98.1,364.3,523.6,269.57,0.0403,0.0175,21.5,31.6
ep_00002_LS,LATENCY_SPIKE,order-service,88,1700178870,82.5,114.8,494.5,3.42,0.0034,0.0468,22.0,30.9
ep_00002_LS,LATENCY_SPIKE,order-service,90,1700180870,99.7,90.3,485.1,5.81,0.0083,0.01,25.9,38.7
ep_00002_LS,LATENCY_SPIKE,order-service,92,1700182870,80.4,98.1,520.8,4.19,0.0077,0.0796,23.3,29.6
ep_00002_LS,LATENCY_SPIKE,order-service,94,1700184870,76.7,91.4,500.2,6.61,0.0082,0.01,16.6,35.8
ep_00002_LS,LATENCY_SPIKE,order-service,96,1700186870,94.2,112.2,482.6,14.55,0.004,0.1039,24.9,33.7
ep_00002_LS,LATENCY_SPIKE,order-service,98,1700188870,93.7,97.6,506.6,2.0,0.0167,0.01,17.0,34.4
ep_00002_LS,LATENCY_SPIKE,order-service,100,1700190870,89.8,103.7,522.1,19.29,0.0071,0.0506,23.5,34.8
ep_00002_LS,LATENCY_SPIKE,order-service,102,1700192870,93.4,96.0,528.4,4.49,0.0045,0.0678,13.0,40.6
ep_00002_LS,LATENCY_SPIKE,order-service,104,1700194870,92.1,99.2,517.1,2.0,0.0027,0.027,18.9,33.6
ep_00002_LS,LATENCY_SPIKE,order-service,106,1700196870,100.7,102.7,559.2,35.59,0.0059,0.0329,27.0,31.9
ep_00002_LS,LATENCY_SPIKE,order-service,108,1700198870,78.5,112.2,495.7,14.99,0.0128,0.12,21.2,33.9
ep_00002_LS,LATENCY_SPIKE,order-service,110,1700200870,97.1,91.5,497.8,6.62,0.0083,0.0335,35.8,31.0
ep_00002_LS,LATENCY_SPIKE,order-service,112,1700202870,94.4,476.7,513.8,417.3,0.0429,0.0412,17.7,37.8
ep_00002_LS,LATENCY_SPIKE,order-service,114,1700204870,80.9,94.5,513.5,4.83,0.0064,0.0336,18.6,31.5
ep_00002_LS,LATENCY_SPIKE,order-service,116,1700206870,107.9,92.1,515.3,18.39,0.0055,0.0182,23.1,33.6
